Weight(kg),t1,t2,t3,t4,t5,t6,c1,c2,c3,c4,c5,c6,ht1,ht2,ht3,ht4,hs1,hs2,hs3,hs4,hi1,hi2,hi3,hi4,expected_glucose,t-1,t-2,rtg0,rtg1,rtg2,rf0,liver0,liver1,liver2,peripheral0,peripheral1,peripheral2,par10,par11,par12,par13,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par210,par211
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.93609100789846,0.4336035601717198,0.43959743339332114,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.833327898903038,0.4280912227244943,0.4336035601717198,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.74120392125816,0.42308243133230994,0.4280912227244943,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.659881157798539,0.4185922033628349,0.42308243133230994,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.58938033350196,0.4146284389186963,0.4185922033628349,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.52959074888543,0.41119214815900024,0.4146284389186963,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.48028379870499,0.40827793546441454,0.41119214815900024,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.4411286542411,0.4058746583540494,0.40827793546441454,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.4117089456701,0.40396619185797245,0.4058746583540494,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.391539527204607,0.40253224163506157,0.40396619185797245,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.38008263423383,0.401549161125111,0.40253224163506157,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.37676294261906,0.4009907390663179,0.401549161125111,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.380981211908681,0.40082893350255755,0.4009907390663179,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.39212633523383,0.40103453676927764,0.40082893350255755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.409585729821801,0.40157776281918556,0.40103453676927764,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.432754085793029,0.4024287536677485,0.40157776281918556,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.461040550573241,0.40355800581955836,0.4024287536677485,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.4938744657315,0.40493672044479184,0.40355800581955836,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.53070574824668,0.4065370829992541,0.40493672044479184,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.5710249628817,0.4083322818077425,0.4065370829992541,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.61433938604845,0.4102974864145097,0.4083322818077425,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.67162377132658,0.4124086809086809,0.4102974864145097,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,9.81600969261741,0.41520078732403326,0.4124086809086809,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,10.2321264718854,0.42223832216298346,0.41520078732403326,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,10.867370165412,0.4425203296121143,0.42223832216298346,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,11.6174602349369,0.4734828333275011,0.4425203296121143,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,12.4174950281701,0.5100430806801447,0.4734828333275011,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,13.1969953881411,0.5490376909538858,0.5100430806801447,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,13.736151326545501,0.5870314294792676,0.5490376909538858,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,13.929132397892499,0.6133105061802786,0.5870314294792676,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,13.9947330057267,0.6227166241779388,0.6133105061802786,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,14.214450799707599,0.625914072786239,0.6227166241779388,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,14.6063970225253,0.6366233692055435,0.625914072786239,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,15.0910534132405,0.6557272761059851,0.6366233692055435,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,15.4388497809916,0.6793499825588387,0.6557272761059851,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,15.483850845171899,0.6963019750593994,0.6793499825588387,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2564102564102564,0.20689655172413793,0.11971830985915492,0.9,0.8333333333333334,0.8,0.8785714285714286,0.38461538461538464,0.2857142857142857,0.42857142857142855,0.125,0.2,0.0,0.21212121212121213,0.7058823529411765,1.0,0.7297297297297297,0.12,0.26666666666666666,0.0,0,0.5,0.0,0.9,0.0,15.2989794883133,0.6984953783644265,0.6963019750593994,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
