Weight(kg),t1,t2,t3,t4,t5,t6,c1,c2,c3,c4,c5,c6,ht1,ht2,ht3,ht4,hs1,hs2,hs3,hs4,hi1,hi2,hi3,hi4,expected_glucose,t-1,t-2,t-3,rtg0,rtg1,rtg2,rf0,liver0,liver1,liver2,peripheral0,peripheral1,peripheral2
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,13.0647522174029,13.3623540919526,13.6349599257888,13.619207954175,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,13.027178440645098,13.0647522174029,13.3623540919526,13.6349599257888,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,13.1044588571552,13.027178440645098,13.0647522174029,13.3623540919526,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,13.0549392029639,13.1044588571552,13.027178440645098,13.0647522174029,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.871604067927999,13.0549392029639,13.1044588571552,13.027178440645098,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.6181500170956,12.871604067927999,13.0549392029639,13.1044588571552,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.336850287616901,12.6181500170956,12.871604067927999,13.0549392029639,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.0549105917556,12.336850287616901,12.6181500170956,12.871604067927999,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.7822274805835,12.0549105917556,12.336850287616901,12.6181500170956,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.537567616230199,11.7822274805835,12.0549105917556,12.336850287616901,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.3248016479879,11.537567616230199,11.7822274805835,12.0549105917556,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.16211428269,11.3248016479879,11.537567616230199,11.7822274805835,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.12045562724,11.16211428269,11.3248016479879,11.537567616230199,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.3152293219989,11.12045562724,11.16211428269,11.3248016479879,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.639015967195801,11.3152293219989,11.12045562724,11.16211428269,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.9739953924965,11.639015967195801,11.3152293219989,11.12045562724,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.1669194812539,11.9739953924965,11.639015967195801,11.3152293219989,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.2461701927521,12.1669194812539,11.9739953924965,11.639015967195801,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,12.0778791107849,12.2461701927521,12.1669194812539,11.9739953924965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.6234654091748,12.0778791107849,12.2461701927521,12.1669194812539,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,11.0427671853351,11.6234654091748,12.0778791107849,12.2461701927521,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.4561626926821,11.0427671853351,11.6234654091748,12.0778791107849,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.936403003006301,10.4561626926821,11.0427671853351,11.6234654091748,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.52095881981451,9.936403003006301,10.4561626926821,11.0427671853351,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.220415950364,9.52095881981451,9.936403003006301,10.4561626926821,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.03628148559739,9.220415950364,9.52095881981451,9.936403003006301,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.9173055545731,9.03628148559739,9.220415950364,9.52095881981451,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.842892071033711,8.9173055545731,9.03628148559739,9.220415950364,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.80878258018701,8.842892071033711,8.9173055545731,9.03628148559739,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.81251141783389,8.80878258018701,8.842892071033711,8.9173055545731,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.850552653594699,8.81251141783389,8.80878258018701,8.842892071033711,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,8.92230390134389,8.850552653594699,8.81251141783389,8.80878258018701,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.14881008105545,8.92230390134389,8.850552653594699,8.81251141783389,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,9.685835306029439,9.14881008105545,8.92230390134389,8.850552653594699,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.2944713637683,9.685835306029439,9.14881008105545,8.92230390134389,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.6948140584886,10.2944713637683,9.685835306029439,9.14881008105545,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.869729767162001,10.6948140584886,10.2944713637683,9.685835306029439,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.889215812411699,10.869729767162001,10.6948140584886,10.2944713637683,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,700,1000,1200,1400,1700,2200,20,20,30,10,30,10,700,1200,1700,2200,1,3,5,0,3,0,0,10,10.7925360993701,10.889215812411699,10.869729767162001,10.6948140584886,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,9.50752058463829,9.98447515868443,10.3831483791397,10.3831483791397,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.997341144617721,9.50752058463829,9.98447515868443,10.3831483791397,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.48768124129175,8.997341144617721,9.50752058463829,9.98447515868443,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.917868504428849,8.48768124129175,8.997341144617721,9.50752058463829,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.34980969882556,7.917868504428849,8.48768124129175,8.997341144617721,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.80287088744774,7.34980969882556,7.917868504428849,8.48768124129175,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.29289580001597,6.80287088744774,7.34980969882556,7.917868504428849,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.83219493957716,6.29289580001597,6.80287088744774,7.34980969882556,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.42962246988249,5.83219493957716,6.29289580001597,6.80287088744774,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.09077616003785,5.42962246988249,5.83219493957716,6.29289580001597,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.81832960158245,5.09077616003785,5.42962246988249,5.83219493957716,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.612478516256799,4.81832960158245,5.09077616003785,5.42962246988249,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.47146016184837,4.612478516256799,4.81832960158245,5.09077616003785,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.39209260768365,4.47146016184837,4.612478516256799,4.81832960158245,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.37028173948976,4.39209260768365,4.47146016184837,4.612478516256799,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.3935216591657005,4.37028173948976,4.39209260768365,4.47146016184837,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.46771981171128,4.3935216591657005,4.37028173948976,4.39209260768365,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.587545332676879,4.46771981171128,4.3935216591657005,4.37028173948976,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.74810987862696,4.587545332676879,4.46771981171128,4.3935216591657005,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.94501761286366,4.74810987862696,4.587545332676879,4.46771981171128,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.174368180459751,4.94501761286366,4.74810987862696,4.587545332676879,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.422994468980591,5.174368180459751,4.94501761286366,4.74810987862696,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.67475537959131,5.422994468980591,5.174368180459751,4.94501761286366,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.92972345665331,5.67475537959131,5.422994468980591,5.174368180459751,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.1878590851625,5.92972345665331,5.67475537959131,5.422994468980591,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.44904060201739,6.1878590851625,5.92972345665331,5.67475537959131,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.713087690777381,6.44904060201739,6.1878590851625,5.92972345665331,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.97975080522558,6.713087690777381,6.44904060201739,6.1878590851625,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.269103236808598,6.97975080522558,6.713087690777381,6.44904060201739,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.6514333854428305,7.269103236808598,6.97975080522558,6.713087690777381,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.21055872062002,7.6514333854428305,7.269103236808598,6.97975080522558,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.55159139572967,8.21055872062002,7.6514333854428305,7.269103236808598,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.51442105267314,8.55159139572967,8.21055872062002,7.6514333854428305,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,8.13092280719932,8.51442105267314,8.55159139572967,8.21055872062002,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.47981812897308,8.13092280719932,8.51442105267314,8.55159139572967,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.51257548501063,7.47981812897308,8.13092280719932,8.51442105267314,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.237376030940991,6.51257548501063,7.47981812897308,8.13092280719932,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.97464266877334,5.237376030940991,6.51257548501063,7.47981812897308,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.5783465930018403,3.97464266877334,5.237376030940991,6.51257548501063,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.18205051723034,3.5783465930018403,3.97464266877334,5.237376030940991,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,2.96276503599427,3.18205051723034,3.5783465930018403,3.97464266877334,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.71878628859972,2.96276503599427,3.18205051723034,3.5783465930018403,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.13972820591638,3.71878628859972,2.96276503599427,3.18205051723034,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.67769532562758,4.13972820591638,3.71878628859972,2.96276503599427,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.09447587491379,4.67769532562758,4.13972820591638,3.71878628859972,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.427785321873361,5.09447587491379,4.67769532562758,4.13972820591638,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.790685711839,5.427785321873361,5.09447587491379,4.67769532562758,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.175404027484912,5.790685711839,5.427785321873361,5.09447587491379,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.65314280858207,6.175404027484912,5.790685711839,5.427785321873361,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.02242467941218,6.65314280858207,6.175404027484912,5.790685711839,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,7.139129724407018,7.02242467941218,6.65314280858207,6.175404027484912,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.99952124417851,7.139129724407018,7.02242467941218,6.65314280858207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.6731137630003285,6.99952124417851,7.139129724407018,7.02242467941218,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,6.24625179008533,6.6731137630003285,6.99952124417851,7.139129724407018,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.88937469081751,6.24625179008533,6.6731137630003285,6.99952124417851,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.6317117478060315,5.88937469081751,6.24625179008533,6.6731137630003285,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,5.39100435274318,5.6317117478060315,5.88937469081751,6.24625179008533,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.9322018529044405,5.39100435274318,5.6317117478060315,5.88937469081751,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.27906690480308,4.9322018529044405,5.39100435274318,5.6317117478060315,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.5652361717796897,4.27906690480308,4.9322018529044405,5.39100435274318,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,2.8802362984648995,3.5652361717796897,4.27906690480308,4.9322018529044405,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.12086300735721,2.8802362984648995,3.5652361717796897,4.27906690480308,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,2.83132258612114,3.12086300735721,2.8802362984648995,3.5652361717796897,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.26593961748242,2.83132258612114,3.12086300735721,2.8802362984648995,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.2763553511429704,3.26593961748242,2.83132258612114,3.12086300735721,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,3.71249459159784,3.2763553511429704,3.26593961748242,2.83132258612114,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
60,730,1000,1200,1600,1900,2200,30,20,50,20,40,20,730,1200,1900,2200,6,4,3,0,0,6,0,6,4.3987962745151785,3.71249459159784,3.2763553511429704,3.26593961748242,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
